order_id,customer_id,customer_name,prod_id,product_name,product_category,payment_type,qty,price,datetime,country,city,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
3622,465,Margette Riley,1,Headphones,Accessories,Pay-Pal,3,150,9/20/2021 19:16,South Korea,Seoul,BuyOurStuff.com,3622,Y,
3623,565,Raf Miller,7,Desk,Home & Office,Pay-Pal,1,150,9/20/2021 19:45,Germany,Berlin,BuyOurStuff.com,3623,Y,
3624,348,Joeann Wade,9,Cell Phone,Mobile Device,Crypto,1,950,9/20/2021 21:27,United Kingdom,London,BuyOurStuff.com,3624,Y,
3625,567,Randa Gross,4,Desktop,Computer,Credit,1,750,9/20/2021 22:09,Germany,Berlin,BuyOurStuff.com,3625,Y,
3626,78,Bernie Tran,1,Headphones,Accessories,Debit,1,150,9/21/2021 2:31,India,Delhi,BuyOurStuff.com,3626,Y,
3627,250,Fawne Short,4,Desktop,Computer,Debit,3,750,9/21/2021 3:01,Japan,Tokyo,BuyOurStuff.com,3627,Y,
3628,213,Ebonee Ingram,1,Headphones,Accessories,Pay-Pal,1,150,9/21/2021 6:42,Mexico,Mexico City,BuyOurStuff.com,3628,Y,
3629,170,Dale Smith,9,Cell Phone,Mobile Device,Debit,2,950,9/21/2021 6:49,Mexico,Mexico City,BuyOurStuff.com,3629,Y,
3630,578,Riannon Cabrera,4,Desktop,Computer,Debit,3,750,9/21/2021 7:34,South Korea,Seoul,BuyOurStuff.com,3630,Y,
3631,356,Joy Barrera,4,Desktop,Computer,Crypto,3,750,9/21/2021 9:42,China,Beijing,BuyOurStuff.com,3631,Y,
3632,24,Allis Copeland,8,Tablet,Mobile Device,Crypto,3,450,9/21/2021 9:58,Japan,Tokyo,BuyOurStuff.com,3632,Y,
3633,51,Ardenia Barnett,1,Headphones,Accessories,Credit,3,150,9/21/2021 10:48,Thailand,Bangkok,BuyOurStuff.com,3633,Y,
3634,287,Goldie Andrade,8,Tablet,Mobile Device,Credit,2,450,9/21/2021 11:12,Brazil,Rio de Janeiro,BuyOurStuff.com,3634,Y,
3635,595,Roz Alvarado,1,Headphones,Accessories,Credit,1,150,9/21/2021 12:36,India,Delhi,BuyOurStuff.com,3635,Y,
3636,261,Frances Campbell,2,Mouse,Accessories,Pay-Pal,1,75,9/21/2021 12:43,Mexico,Mexico City,BuyOurStuff.com,3636,Y,
3637,155,Consuela Serrano,4,Desktop,Computer,Credit,2,750,9/21/2021 13:25,Thailand,Bangkok,BuyOurStuff.com,3637,Y,
3638,631,Starla Zhang,3,Keyboard,Accessories,Credit,2,100,9/21/2021 16:52,France,Paris,BuyOurStuff.com,3638,Y,
3639,367,Kamilah Meyer,1,Headphones,Accessories,Credit,2,150,9/21/2021 19:01,United States,New York,BuyOurStuff.com,3639,Y,
3640,487,Meg Wood,1,Headphones,Accessories,Credit,3,150,9/21/2021 19:27,China,Beijing,BuyOurStuff.com,3640,Y,
3641,641,Taffy Curtis,3,Keyboard,Accessories,Pay-Pal,1,100,9/21/2021 20:22,Argentina,Buenos Aires,BuyOurStuff.com,3641,Y,
3642,381,Katuscha Salas,7,Desk,Home & Office,Pay-Pal,1,150,9/21/2021 23:45,Mexico,Mexico City,BuyOurStuff.com,3642,Y,
3643,540,Olivette Avila,5,Laptop,Computer,Crypto,3,1000,9/22/2021 1:43,United States,New York,BuyOurStuff.com,3643,Y,
3644,387,Kerrin Butler,7,Desk,Home & Office,Credit,3,150,9/22/2021 4:17,France,Paris,BuyOurStuff.com,3644,Y,
3645,143,Cindelyn Green,7,Desk,Home & Office,Credit,3,150,9/22/2021 5:13,India,Delhi,BuyOurStuff.com,3645,Y,
3646,268,Gale Matthews,9,Cell Phone,Mobile Device,Crypto,1,950,9/22/2021 5:48,Argentina,Buenos Aires,BuyOurStuff.com,3646,Y,
3647,670,Valeda Lucas,1,Headphones,Accessories,Debit,3,150,9/22/2021 6:50,Colombia,Bogotá,BuyOurStuff.com,3647,Y,
3648,158,Corene Hart,2,Mouse,Accessories,Debit,1,75,9/22/2021 6:56,Brazil,Rio de Janeiro,BuyOurStuff.com,3648,Y,
3649,372,Karly Morgan,9,Cell Phone,Mobile Device,Crypto,1,950,9/22/2021 7:13,Brazil,Rio de Janeiro,BuyOurStuff.com,3649,Y,
3650,374,Kary Sharp,1,Headphones,Accessories,Debit,3,150,9/22/2021 9:55,United States,New York,BuyOurStuff.com,3650,Y,
3651,441,Luci Ali,1,Headphones,Accessories,Pay-Pal,3,150,9/22/2021 9:59,France,Paris,BuyOurStuff.com,3651,Y,
3652,279,Gilda Mora,8,Tablet,Mobile Device,Credit,2,450,9/22/2021 14:49,United Kingdom,London,BuyOurStuff.com,3652,Y,
3653,671,Valera West,2,Mouse,Accessories,Credit,3,75,9/22/2021 17:05,South Korea,Seoul,BuyOurStuff.com,3653,Y,
3654,530,Nicoli Herrera,3,Keyboard,Accessories,Debit,2,100,9/22/2021 17:50,Thailand,Bangkok,BuyOurStuff.com,3654,Y,
3655,146,Clarice Yates,3,Keyboard,Accessories,Debit,3,100,9/22/2021 18:07,United States,New York,BuyOurStuff.com,3655,Y,
3656,88,Blake Stephens,6,Chair,Home & Office,Crypto,3,80,9/22/2021 19:24,United States,New York,BuyOurStuff.com,3656,Y,
3657,480,Maryellen Savage,6,Chair,Home & Office,Crypto,3,80,9/22/2021 21:53,China,Beijing,BuyOurStuff.com,3657,Y,
3658,178,Daryl Diaz,9,Cell Phone,Mobile Device,Debit,2,950,9/22/2021 22:04,United States,New York,BuyOurStuff.com,3658,Y,
3659,21,Alie Hall,9,Cell Phone,Mobile Device,Pay-Pal,3,950,9/22/2021 22:09,Brazil,Rio de Janeiro,BuyOurStuff.com,3659,Y,
3660,191,Devina Weiss,7,Desk,Home & Office,Credit,2,150,9/22/2021 22:23,Argentina,Buenos Aires,BuyOurStuff.com,3660,Y,
3661,213,Ebonee Ingram,9,Cell Phone,Mobile Device,Pay-Pal,2,950,9/22/2021 22:41,Mexico,Mexico City,BuyOurStuff.com,3661,Y,
3662,679,Vinita Gates,9,Cell Phone,Mobile Device,Credit,2,950,9/22/2021 23:35,Mexico,Mexico City,BuyOurStuff.com,3662,Y,
3663,368,Kara-Lynn Chapman,5,Laptop,Computer,Crypto,1,1000,9/23/2021 0:19,India,Delhi,BuyOurStuff.com,3663,Y,
3664,458,Mallory Kirby,2,Mouse,Accessories,Debit,2,75,9/23/2021 1:23,Brazil,Rio de Janeiro,BuyOurStuff.com,3664,Y,
3665,112,Carly Swanson,7,Desk,Home & Office,Crypto,2,150,9/23/2021 1:26,China,Beijing,BuyOurStuff.com,3665,Y,
3666,293,Gusty Simpson,9,Cell Phone,Mobile Device,Pay-Pal,2,950,9/23/2021 5:04,Mexico,Mexico City,BuyOurStuff.com,3666,Y,
3667,672,Valli Ibarra,8,Tablet,Mobile Device,Crypto,3,450,9/23/2021 7:04,Colombia,Bogotá,BuyOurStuff.com,3667,Y,
3668,625,Silvana Burke,6,Chair,Home & Office,Pay-Pal,3,80,9/23/2021 12:47,France,Paris,BuyOurStuff.com,3668,Y,
3669,87,Binny Gibbs,3,Keyboard,Accessories,Credit,2,100,9/23/2021 17:04,Spain,Madrid,BuyOurStuff.com,3669,Y,
3670,452,Madelle Johnston,8,Tablet,Mobile Device,Crypto,2,450,9/23/2021 17:52,Thailand,Bangkok,BuyOurStuff.com,3670,Y,
3671,632,Steffane Decker,2,Mouse,Accessories,Crypto,3,75,9/23/2021 18:49,United States,New York,BuyOurStuff.com,3671,Y,
3672,606,Sashenka Cooper,9,Cell Phone,Mobile Device,Debit,3,950,9/24/2021 2:01,South Korea,Seoul,BuyOurStuff.com,3672,Y,
3673,655,Tierney Craig,5,Laptop,Computer,Credit,2,1000,9/24/2021 2:13,Colombia,Bogotá,BuyOurStuff.com,3673,Y,
3674,586,Ronna Howard,8,Tablet,Mobile Device,Debit,3,450,9/24/2021 4:52,Germany,Berlin,BuyOurStuff.com,3674,Y,
3675,234,Eolanda James,8,Tablet,Mobile Device,Debit,3,450,9/24/2021 7:16,Germany,Berlin,BuyOurStuff.com,3675,Y,
3676,321,Ivett Watkins,2,Mouse,Accessories,Pay-Pal,2,75,9/24/2021 8:39,Germany,Berlin,BuyOurStuff.com,3676,Y,
3677,607,Sean Greer,8,Tablet,Mobile Device,Credit,1,450,9/24/2021 9:50,Brazil,Rio de Janeiro,BuyOurStuff.com,3677,Y,
3678,268,Gale Matthews,9,Cell Phone,Mobile Device,Crypto,2,950,9/24/2021 9:58,Argentina,Buenos Aires,BuyOurStuff.com,3678,Y,
3679,384,Kellen Tucker,5,Laptop,Computer,Crypto,3,1000,9/24/2021 10:10,Brazil,Rio de Janeiro,BuyOurStuff.com,3679,Y,
3680,448,Lynnea Morris,9,Cell Phone,Mobile Device,Crypto,3,950,9/24/2021 12:36,United States,New York,BuyOurStuff.com,3680,Y,
3681,489,Melanie Reeves,6,Chair,Home & Office,Pay-Pal,1,80,9/24/2021 12:50,Argentina,Buenos Aires,BuyOurStuff.com,3681,Y,
3682,308,Hildegaard Cole,8,Tablet,Mobile Device,Crypto,2,450,9/24/2021 12:52,India,Delhi,BuyOurStuff.com,3682,Y,
3683,388,Ketti Andrews,5,Laptop,Computer,Crypto,2,1000,9/24/2021 14:09,Peru,Lima,BuyOurStuff.com,3683,Y,
3684,668,Ulrike Castaneda,1,Headphones,Accessories,Crypto,2,150,9/24/2021 15:35,Japan,Tokyo,BuyOurStuff.com,3684,N,Insufficient funds
3685,595,Roz Alvarado,1,Headphones,Accessories,Credit,2,150,9/24/2021 15:58,India,Delhi,BuyOurStuff.com,3685,Y,
3686,327,Jan Underwood,3,Keyboard,Accessories,Credit,3,100,9/24/2021 16:39,Colombia,Bogotá,BuyOurStuff.com,3686,Y,
3687,90,Blondelle Miranda,5,Laptop,Computer,Debit,3,1000,9/24/2021 17:03,United States,New York,BuyOurStuff.com,3687,Y,
3688,207,Dotty Kelley,2,Mouse,Accessories,Credit,3,75,9/24/2021 17:18,France,Paris,BuyOurStuff.com,3688,Y,
3689,334,Jeanna Phillips,7,Desk,Home & Office,Debit,3,150,9/24/2021 22:33,Mexico,Mexico City,BuyOurStuff.com,3689,Y,
3690,301,Heddie Casey,8,Tablet,Mobile Device,Pay-Pal,2,450,9/24/2021 23:04,South Korea,Seoul,BuyOurStuff.com,3690,Y,
3691,42,Annaliese Reyes,3,Keyboard,Accessories,Debit,2,100,9/24/2021 23:51,India,Delhi,BuyOurStuff.com,3691,Y,
3692,63,Aurelie Trujillo,4,Desktop,Computer,Credit,1,750,9/25/2021 2:30,Thailand,Bangkok,BuyOurStuff.com,3692,N,Incorrect Payment Information
3693,572,Reeba Turner,9,Cell Phone,Mobile Device,Crypto,2,950,9/25/2021 3:35,Germany,Berlin,BuyOurStuff.com,3693,Y,
3694,363,Justinn Gilbert,3,Keyboard,Accessories,Credit,3,100,9/25/2021 5:40,United Kingdom,London,BuyOurStuff.com,3694,Y,
3695,444,Lulita Graham,6,Chair,Home & Office,Crypto,2,80,9/25/2021 5:47,Brazil,Rio de Janeiro,BuyOurStuff.com,3695,Y,
3696,138,Chloris Arroyo,2,Mouse,Accessories,Debit,2,75,9/25/2021 9:48,Mexico,Mexico City,BuyOurStuff.com,3696,Y,
3697,346,Jobi Brown,2,Mouse,Accessories,Debit,1,75,9/25/2021 20:46,Thailand,Bangkok,BuyOurStuff.com,3697,Y,
3698,422,Libbie Villanueva,9,Cell Phone,Mobile Device,Debit,1,950,9/25/2021 23:14,Peru,Lima,BuyOurStuff.com,3698,Y,
3699,121,Catharine Lambert,6,Chair,Home & Office,Pay-Pal,2,80,9/25/2021 23:57,India,Delhi,BuyOurStuff.com,3699,Y,
3700,379,Kathy Dennis,7,Desk,Home & Office,Credit,3,150,9/26/2021 2:07,Peru,Lima,BuyOurStuff.com,3700,Y,
3701,79,Berta Webb,9,Cell Phone,Mobile Device,Credit,2,950,9/26/2021 3:15,Thailand,Bangkok,BuyOurStuff.com,3701,Y,
3702,523,Natka Harrison,6,Chair,Home & Office,Credit,3,80,9/26/2021 3:55,India,Delhi,BuyOurStuff.com,3702,Y,
3703,477,Marsiella Wilcox,9,Cell Phone,Mobile Device,Pay-Pal,1,950,9/26/2021 7:10,Japan,Tokyo,BuyOurStuff.com,3703,Y,
3704,151,Codie Fox,7,Desk,Home & Office,Credit,2,150,9/26/2021 7:30,Peru,Lima,BuyOurStuff.com,3704,Y,
3705,508,Misha Fowler,1,Headphones,Accessories,Crypto,1,150,9/26/2021 8:05,Spain,Madrid,BuyOurStuff.com,3705,Y,
3706,485,Max Wheeler,9,Cell Phone,Mobile Device,Pay-Pal,3,950,9/26/2021 8:58,Colombia,Bogotá,BuyOurStuff.com,3706,Y,
3707,27,Althea Estrada,3,Keyboard,Accessories,Credit,2,100,9/26/2021 9:48,Peru,Lima,BuyOurStuff.com,3707,Y,
3708,486,Maye Oliver,1,Headphones,Accessories,Debit,1,150,9/26/2021 10:51,France,Paris,BuyOurStuff.com,3708,Y,
3709,159,Corina Burgess,1,Headphones,Accessories,Credit,3,150,9/26/2021 13:26,United States,New York,BuyOurStuff.com,3709,Y,
3710,595,Roz Alvarado,9,Cell Phone,Mobile Device,Credit,3,950,9/26/2021 15:02,India,Delhi,BuyOurStuff.com,3710,Y,
3711,63,Aurelie Trujillo,6,Chair,Home & Office,Credit,1,80,9/26/2021 19:07,Thailand,Bangkok,BuyOurStuff.com,3711,Y,
3712,497,Merrie Anderson,6,Chair,Home & Office,Pay-Pal,3,80,9/26/2021 22:05,United Kingdom,London,BuyOurStuff.com,3712,Y,
3713,516,Myrtice Young,6,Chair,Home & Office,Crypto,2,80,9/26/2021 23:39,France,Paris,BuyOurStuff.com,3713,Y,
3714,104,Cam Guzman,2,Mouse,Accessories,Crypto,3,75,9/27/2021 0:40,Argentina,Buenos Aires,BuyOurStuff.com,3714,Y,
3715,302,Heida Weaver,7,Desk,Home & Office,Debit,2,150,9/27/2021 0:54,Brazil,Rio de Janeiro,BuyOurStuff.com,3715,Y,
3716,592,Rosene Mccarthy,4,Desktop,Computer,Crypto,2,750,9/27/2021 1:12,India,Delhi,BuyOurStuff.com,3716,Y,
3717,82,Betta Hartman,7,Desk,Home & Office,Debit,1,150,9/27/2021 1:33,Peru,Lima,BuyOurStuff.com,3717,Y,
3718,110,Caritta Hess,4,Desktop,Computer,Debit,2,750,9/27/2021 2:28,France,Paris,BuyOurStuff.com,3718,Y,
3719,91,Bobbi Collins,1,Headphones,Accessories,Credit,3,150,9/27/2021 5:11,Spain,Madrid,BuyOurStuff.com,3719,Y,
3720,295,Gwyneth Gregory,2,Mouse,Accessories,Credit,2,75,9/27/2021 5:17,China,Beijing,BuyOurStuff.com,3720,Y,
3721,545,Orsola Golden,6,Chair,Home & Office,Pay-Pal,2,80,9/27/2021 6:08,France,Paris,BuyOurStuff.com,3721,Y,
3722,658,Tina Bradford,2,Mouse,Accessories,Debit,3,75,9/27/2021 8:22,Japan,Tokyo,BuyOurStuff.com,3722,N,Incorrect Payment Information
3723,527,Nessie Chandler,1,Headphones,Accessories,Credit,1,150,9/27/2021 9:32,Germany,Berlin,BuyOurStuff.com,3723,Y,
3724,667,Tybie Robles,4,Desktop,Computer,Credit,1,750,9/27/2021 11:17,India,Delhi,BuyOurStuff.com,3724,Y,
3725,632,Steffane Decker,8,Tablet,Mobile Device,Crypto,2,450,9/27/2021 13:19,United States,New York,BuyOurStuff.com,3725,Y,
3726,514,Mureil Nelson,5,Laptop,Computer,Debit,3,1000,9/27/2021 15:59,Argentina,Buenos Aires,BuyOurStuff.com,3726,Y,
3727,338,Jennica Hardy,1,Headphones,Accessories,Debit,2,150,9/27/2021 17:20,Germany,Berlin,BuyOurStuff.com,3727,N,Incorrect Payment Information
3728,359,Judy Jensen,3,Keyboard,Accessories,Credit,3,100,9/27/2021 17:42,Japan,Tokyo,BuyOurStuff.com,3728,Y,
3729,634,Stevana Leonard,9,Cell Phone,Mobile Device,Debit,1,950,9/27/2021 19:10,Brazil,Rio de Janeiro,BuyOurStuff.com,3729,Y,
3730,214,Edee Larsen,5,Laptop,Computer,Debit,3,1000,9/27/2021 21:01,Peru,Lima,BuyOurStuff.com,3730,Y,
3731,239,Estell Grimes,9,Cell Phone,Mobile Device,Credit,3,950,9/27/2021 23:15,Germany,Berlin,BuyOurStuff.com,3731,Y,
3732,555,Perry Fuller,1,Headphones,Accessories,Credit,3,150,9/28/2021 1:11,Argentina,Buenos Aires,BuyOurStuff.com,3732,Y,
3733,190,Desirae Quinn,2,Mouse,Accessories,Debit,3,75,9/28/2021 2:46,Spain,Madrid,BuyOurStuff.com,3733,Y,
3734,157,Cordi Cummings,3,Keyboard,Accessories,Pay-Pal,1,100,9/28/2021 6:01,India,Delhi,BuyOurStuff.com,3734,Y,
3735,151,Codie Fox,8,Tablet,Mobile Device,Credit,3,450,9/28/2021 6:03,Peru,Lima,BuyOurStuff.com,3735,Y,
3736,255,Fidelia Nichols,8,Tablet,Mobile Device,Credit,1,450,9/28/2021 7:02,Mexico,Mexico City,BuyOurStuff.com,3736,Y,
3737,170,Dale Smith,7,Desk,Home & Office,Debit,3,150,9/28/2021 8:26,Mexico,Mexico City,BuyOurStuff.com,3737,Y,
3738,144,Cissiee Rodriguez,3,Keyboard,Accessories,Crypto,1,100,9/28/2021 9:37,United States,New York,BuyOurStuff.com,3738,Y,
3739,336,Jenda Gallagher,4,Desktop,Computer,Crypto,2,750,9/28/2021 10:50,Thailand,Bangkok,BuyOurStuff.com,3739,Y,
3740,666,Trudie Burnett,7,Desk,Home & Office,Debit,1,150,9/28/2021 11:02,Germany,Berlin,BuyOurStuff.com,3740,Y,
3741,128,Celisse Waters,8,Tablet,Mobile Device,Crypto,1,450,9/28/2021 11:42,Germany,Berlin,BuyOurStuff.com,3741,Y,
3742,61,Audrie White,5,Laptop,Computer,Pay-Pal,3,1000,9/28/2021 12:58,India,Delhi,BuyOurStuff.com,3742,Y,
3743,440,Louella Johnson,6,Chair,Home & Office,Crypto,3,80,9/28/2021 13:22,Spain,Madrid,BuyOurStuff.com,3743,Y,
3744,654,Therine Cortez,9,Cell Phone,Mobile Device,Debit,3,950,9/28/2021 14:18,Colombia,Bogotá,BuyOurStuff.com,3744,Y,
3745,578,Riannon Cabrera,2,Mouse,Accessories,Debit,1,75,9/28/2021 14:45,South Korea,Seoul,BuyOurStuff.com,3745,Y,
3746,134,Chere Griffith,1,Headphones,Accessories,Debit,3,150,9/28/2021 14:55,India,Delhi,BuyOurStuff.com,3746,Y,
3747,83,Bettine Montoya,4,Desktop,Computer,Credit,2,750,9/28/2021 15:52,United Kingdom,London,BuyOurStuff.com,3747,Y,
3748,600,Sadie Hensley,6,Chair,Home & Office,Crypto,3,80,9/28/2021 16:26,Thailand,Bangkok,BuyOurStuff.com,3748,Y,
3749,215,Edith Franco,7,Desk,Home & Office,Credit,2,150,9/28/2021 16:38,Colombia,Bogotá,BuyOurStuff.com,3749,Y,
3750,154,Constance Rangel,3,Keyboard,Accessories,Debit,3,100,9/28/2021 18:03,Brazil,Rio de Janeiro,BuyOurStuff.com,3750,Y,
3751,191,Devina Weiss,7,Desk,Home & Office,Credit,3,150,9/28/2021 18:18,Argentina,Buenos Aires,BuyOurStuff.com,3751,Y,
3752,367,Kamilah Meyer,7,Desk,Home & Office,Credit,2,150,9/28/2021 20:12,United States,New York,BuyOurStuff.com,3752,Y,
3753,280,Gilligan Doyle,8,Tablet,Mobile Device,Crypto,1,450,9/28/2021 21:38,France,Paris,BuyOurStuff.com,3753,Y,
3754,679,Vinita Gates,1,Headphones,Accessories,Credit,2,150,9/28/2021 22:16,Mexico,Mexico City,BuyOurStuff.com,3754,Y,
3755,237,Ernesta Rowe,7,Desk,Home & Office,Pay-Pal,2,150,9/28/2021 23:01,Japan,Tokyo,BuyOurStuff.com,3755,Y,
3756,300,Harrietta Mckenzie,1,Headphones,Accessories,Crypto,3,150,9/28/2021 23:56,Brazil,Rio de Janeiro,BuyOurStuff.com,3756,Y,
3757,392,Kirbee Salinas,5,Laptop,Computer,Crypto,1,1000,9/29/2021 1:53,Argentina,Buenos Aires,BuyOurStuff.com,3757,Y,
3758,99,Britte Harvey,6,Chair,Home & Office,Credit,3,80,9/29/2021 4:40,India,Delhi,BuyOurStuff.com,3758,Y,
3759,271,Genevra Adkins,2,Mouse,Accessories,Credit,2,75,9/29/2021 8:33,United States,New York,BuyOurStuff.com,3759,Y,
3760,699,Zondra Wang,7,Desk,Home & Office,Credit,2,150,9/29/2021 8:46,United Kingdom,London,BuyOurStuff.com,3760,Y,
3761,584,Rochette Obrien,4,Desktop,Computer,Crypto,3,750,9/29/2021 9:33,Argentina,Buenos Aires,BuyOurStuff.com,3761,Y,
3762,221,Elie Cannon,3,Keyboard,Accessories,Pay-Pal,3,100,9/29/2021 12:02,France,Paris,BuyOurStuff.com,3762,Y,
3763,301,Heddie Casey,4,Desktop,Computer,Pay-Pal,1,750,9/29/2021 16:34,South Korea,Seoul,BuyOurStuff.com,3763,Y,
3764,163,Courtnay Ross,1,Headphones,Accessories,Credit,3,150,9/29/2021 18:26,Brazil,Rio de Janeiro,BuyOurStuff.com,3764,Y,
3765,73,Belinda Saunders,3,Keyboard,Accessories,Pay-Pal,2,100,9/29/2021 18:33,France,Paris,BuyOurStuff.com,3765,Y,
3766,66,Ayn Ramsey,3,Keyboard,Accessories,Debit,3,100,9/29/2021 20:41,United Kingdom,London,BuyOurStuff.com,3766,Y,
3767,386,Kenna Fields,1,Headphones,Accessories,Debit,2,150,9/29/2021 21:19,Germany,Berlin,BuyOurStuff.com,3767,Y,
3768,468,Maridel Chavez,5,Laptop,Computer,Crypto,1,1000,9/30/2021 1:52,United States,New York,BuyOurStuff.com,3768,Y,
3769,216,Edyth Austin,1,Headphones,Accessories,Crypto,1,150,9/30/2021 3:38,China,Beijing,BuyOurStuff.com,3769,Y,
3770,384,Kellen Tucker,8,Tablet,Mobile Device,Crypto,1,450,9/30/2021 5:23,Brazil,Rio de Janeiro,BuyOurStuff.com,3770,Y,
3771,359,Judy Jensen,9,Cell Phone,Mobile Device,Credit,1,950,9/30/2021 8:05,Japan,Tokyo,BuyOurStuff.com,3771,Y,
3772,668,Ulrike Castaneda,3,Keyboard,Accessories,Crypto,2,100,9/30/2021 8:09,Japan,Tokyo,BuyOurStuff.com,3772,Y,
3773,141,Christy Valencia,6,Chair,Home & Office,Pay-Pal,3,80,9/30/2021 10:50,United Kingdom,London,BuyOurStuff.com,3773,Y,
3774,170,Dale Smith,5,Laptop,Computer,Debit,1,1000,9/30/2021 11:20,Mexico,Mexico City,BuyOurStuff.com,3774,Y,
3775,664,Tressa Bridges,3,Keyboard,Accessories,Crypto,1,100,9/30/2021 15:25,Peru,Lima,BuyOurStuff.com,3775,Y,
3776,132,Charmaine Mejia,8,Tablet,Mobile Device,Crypto,3,450,9/30/2021 15:51,Mexico,Mexico City,BuyOurStuff.com,3776,Y,
3777,65,Averyl Malone,2,Mouse,Accessories,Pay-Pal,2,75,9/30/2021 16:14,India,Delhi,BuyOurStuff.com,3777,Y,
3778,539,Ofilia Ochoa,1,Headphones,Accessories,Credit,3,150,9/30/2021 16:45,Thailand,Bangkok,BuyOurStuff.com,3778,Y,
3779,585,Romona Navarro,9,Cell Phone,Mobile Device,Pay-Pal,3,950,9/30/2021 18:55,China,Beijing,BuyOurStuff.com,3779,Y,
3780,212,Eadie Melton,2,Mouse,Accessories,Crypto,1,75,9/30/2021 19:18,United Kingdom,London,BuyOurStuff.com,3780,Y,
3781,552,Pearline Pacheco,5,Laptop,Computer,Crypto,3,1000,9/30/2021 19:22,Spain,Madrid,BuyOurStuff.com,3781,Y,
3782,398,Kristan Wilson,2,Mouse,Accessories,Debit,3,75,9/30/2021 22:23,United States,New York,BuyOurStuff.com,3782,Y,
3783,181,Deane Mccoy,2,Mouse,Accessories,Pay-Pal,2,75,9/30/2021 23:54,Peru,Lima,BuyOurStuff.com,3783,Y,
3784,376,Kate Chan,1,Headphones,Accessories,Crypto,1,150,10/1/2021 1:03,South Korea,Seoul,BuyOurStuff.com,3784,Y,
3785,444,Lulita Graham,1,Headphones,Accessories,Crypto,2,150,10/1/2021 5:35,Brazil,Rio de Janeiro,BuyOurStuff.com,3785,Y,
3786,251,Fayre Perry,3,Keyboard,Accessories,Credit,3,100,10/1/2021 7:16,France,Paris,BuyOurStuff.com,3786,N,Insufficient funds
3787,640,Tabbatha Francis,7,Desk,Home & Office,Crypto,1,150,10/1/2021 10:16,India,Delhi,BuyOurStuff.com,3787,Y,
3788,601,Sallie Aguirre,4,Desktop,Computer,Pay-Pal,3,750,10/1/2021 11:09,South Korea,Seoul,BuyOurStuff.com,3788,Y,
3789,223,Elka Powers,1,Headphones,Accessories,Credit,1,150,10/1/2021 11:34,Japan,Tokyo,BuyOurStuff.com,3789,Y,
3790,285,Gloria Meyers,5,Laptop,Computer,Pay-Pal,3,1000,10/1/2021 13:14,Japan,Tokyo,BuyOurStuff.com,3790,Y,
3791,636,Susan Abbott,3,Keyboard,Accessories,Crypto,1,100,10/1/2021 13:42,Peru,Lima,BuyOurStuff.com,3791,Y,
3792,163,Courtnay Ross,3,Keyboard,Accessories,Credit,2,100,10/1/2021 17:02,Brazil,Rio de Janeiro,BuyOurStuff.com,3792,Y,
3793,524,Neila Carson,7,Desk,Home & Office,Crypto,1,150,10/1/2021 18:25,Brazil,Rio de Janeiro,BuyOurStuff.com,3793,Y,
3794,394,Kittie Castro,1,Headphones,Accessories,Debit,3,150,10/1/2021 18:53,United Kingdom,London,BuyOurStuff.com,3794,Y,
3795,486,Maye Oliver,8,Tablet,Mobile Device,Debit,2,450,10/1/2021 21:35,France,Paris,BuyOurStuff.com,3795,Y,
3796,15,Alameda Graves,8,Tablet,Mobile Device,Credit,3,450,10/1/2021 22:26,Thailand,Bangkok,BuyOurStuff.com,3796,Y,
3797,444,Lulita Graham,1,Headphones,Accessories,Crypto,2,150,10/2/2021 0:26,Brazil,Rio de Janeiro,BuyOurStuff.com,3797,Y,
3798,398,Kristan Wilson,2,Mouse,Accessories,Debit,1,75,10/2/2021 1:58,United States,New York,BuyOurStuff.com,3798,Y,
3799,434,Lonnie Shields,8,Tablet,Mobile Device,Debit,2,450,10/2/2021 2:11,Spain,Madrid,BuyOurStuff.com,3799,Y,
3800,563,Queenie Palmer,5,Laptop,Computer,Credit,2,1000,10/2/2021 3:52,Thailand,Bangkok,BuyOurStuff.com,3800,Y,
3801,275,Gerianna Harris,6,Chair,Home & Office,Credit,3,80,10/2/2021 5:38,France,Paris,BuyOurStuff.com,3801,Y,
3802,161,Correy Massey,3,Keyboard,Accessories,Pay-Pal,1,100,10/2/2021 9:03,Colombia,Bogotá,BuyOurStuff.com,3802,Y,
3803,658,Tina Bradford,9,Cell Phone,Mobile Device,Debit,2,950,10/2/2021 11:49,Japan,Tokyo,BuyOurStuff.com,3803,Y,
3804,181,Deane Mccoy,5,Laptop,Computer,Pay-Pal,1,1000,10/2/2021 12:59,Peru,Lima,BuyOurStuff.com,3804,Y,
3805,418,Lesly Hunter,4,Desktop,Computer,Debit,1,750,10/2/2021 15:12,United Kingdom,London,BuyOurStuff.com,3805,Y,
3806,382,Kayla Whitaker,3,Keyboard,Accessories,Debit,1,100,10/2/2021 16:15,China,Beijing,BuyOurStuff.com,3806,Y,
3807,117,Carree Santiago,7,Desk,Home & Office,Pay-Pal,1,150,10/2/2021 18:11,United Kingdom,London,BuyOurStuff.com,3807,Y,
3808,574,Renae Jackson,7,Desk,Home & Office,Debit,3,150,10/2/2021 20:58,China,Beijing,BuyOurStuff.com,3808,Y,
3809,625,Silvana Burke,4,Desktop,Computer,Pay-Pal,2,750,10/2/2021 21:57,France,Paris,BuyOurStuff.com,3809,Y,
